=== NODES ===
entity_id,type,timestamp,feature1,feature2,label
ent_0039,User,2025-11-21T08:45:43.958282,0.965149329300521,0.6814626734798421,SIM_Swap
ent_0040,Domain,2025-11-18T08:45:43.958287,0.15138872004305182,0.8742405357431499,SIM_Swap
ent_0041,Transaction,2025-11-04T08:45:43.958291,0.35008987144072723,0.8120499945749161,Phishing
ent_0042,Transaction,2025-11-01T08:45:43.958295,0.9129353401435213,0.35807491931997726,None
ent_0043,User,2025-11-10T08:45:43.958299,0.6136046871151395,0.5252639604207153,Ransomware
ent_0044,Domain,2025-10-28T08:45:43.958303,0.021663443762462875,0.3155888204059819,Fraud
ent_0045,IP,2025-11-02T08:45:43.958307,0.7414098052273876,0.7786220889221845,Malware
ent_0046,Domain,2025-11-20T08:45:43.958311,0.9309845439978984,0.3863040758104648,Fraud
ent_0047,User,2025-11-22T08:45:43.958315,0.5557061779791762,0.6234441981168524,None
ent_0048,Domain,2025-11-13T08:45:43.958319,0.9033387860853352,0.12422741144316607,Phishing
ent_0049,IP,2025-11-25T08:45:43.958324,0.025288438905877286,0.4179478428603425,None
ent_0050,IP,2025-11-17T08:45:43.958328,0.6154319304534361,0.08384475232410804,None
ent_0051,IP,2025-11-11T08:45:43.958332,0.3909042722000926,0.26684237089833085,None
ent_0052,User,2025-11-24T08:45:43.958336,0.24943970489597722,0.6060961332940931,None
ent_0053,Transaction,2025-11-08T08:45:43.958341,0.5034481662009178,0.6906912599721529,Phishing
ent_0054,Transaction,2025-11-01T08:45:43.958345,0.45975053358416795,0.4765573878639836,Phishing
ent_0055,User,2025-10-28T08:45:43.958349,0.5533055876788032,0.2824679849237931,Malware
ent_0056,Transaction,2025-10-26T08:45:43.958353,0.25489136751779284,0.5181016305508032,Ransomware
ent_0057,User,2025-10-26T08:45:43.958358,0.6877393222583293,0.561725510790442,Fraud
ent_0058,Device,2025-11-06T08:45:43.958362,0.03277798665277121,0.8124123073571665,Phishing
ent_0059,Device,2025-11-21T08:45:43.958367,0.56340686961785,0.7927271965997691,Phishing
ent_0060,User,2025-11-05T08:45:43.958371,0.8607896318979276,0.4946620072632695,Ransomware
ent_0061,User,2025-11-13T08:45:43.958375,0.4115597112117233,0.08892889325178432,Ransomware
ent_0062,Transaction,2025-11-10T08:45:43.958380,0.8204314536153036,0.6665036168635363,Malware
ent_0063,Domain,2025-10-30T08:45:43.958384,0.597691600009149,0.08293433778454573,Fraud
ent_0064,IP,2025-11-19T08:45:43.958388,0.4220533033192583,0.16604061033739492,Ransomware
ent_0065,Transaction,2025-11-23T08:45:43.958393,0.31838857737469295,0.1356725461510757,SIM_Swap
ent_0066,IP,2025-11-16T08:45:43.958397,0.7134211066441105,0.6743408523479834,Phishing
ent_0067,Transaction,2025-10-26T08:45:43.958403,0.18183403266724985,0.8460542564539788,SIM_Swap
ent_0068,IP,2025-11-10T08:45:43.958407,0.3144278524638183,0.6443872190871908,Phishing
ent_0069,User,2025-11-23T08:45:43.958411,0.03071549329512513,0.8496042219442794,Phishing
ent_0070,IP,2025-11-14T08:45:43.958415,0.6590580623295732,0.13293273990592958,Fraud
ent_0071,IP,2025-11-04T08:45:43.958419,0.09706563818144853,0.11429438875777431,Fraud
ent_0072,IP,2025-11-15T08:45:43.958423,0.375805833504825,0.9042803129018114,Phishing
ent_0073,Domain,2025-11-25T08:45:43.958427,0.46871056481138507,0.9058010747482359,None
ent_0074,IP,2025-11-09T08:45:43.958431,0.5366907713002018,0.6357759872739538,None
ent_0075,User,2025-11-04T08:45:43.958435,0.8541193991612516,0.5266081478172306,Fraud
ent_0076,IP,2025-10-29T08:45:43.958439,0.6137822566185257,0.8938433402710974,SIM_Swap
ent_0077,IP,2025-10-27T08:45:43.958444,0.7271509311194977,0.0321952010450387,Fraud
ent_0078,Transaction,2025-11-20T08:45:43.958448,0.6506722182061588,0.6892504651171658,Malware
ent_0079,Transaction,2025-11-04T08:45:43.958452,0.27644451472124243,0.4798217661816958,SIM_Swap
ent_0080,IP,2025-11-17T08:45:43.958456,0.3427125442322041,0.9835254898266544,Phishing
ent_0081,Domain,2025-11-25T08:45:43.958460,0.3606829109316262,0.6919069824709665,None
ent_0082,Domain,2025-11-04T08:45:43.958464,0.7834976408642744,0.5430611358007507,None
ent_0083,IP,2025-11-11T08:45:43.958468,0.5124968178044742,0.12077449011762609,Ransomware
ent_0084,Domain,2025-11-07T08:45:43.958471,0.7605689777886241,0.2594685723508908,Ransomware
ent_0085,Device,2025-10-28T08:45:43.958475,0.7892025517100063,0.8207566229360274,Phishing
ent_0086,Domain,2025-10-29T08:45:43.958479,0.8168357604939227,0.751603420762651,Phishing
ent_0087,Transaction,2025-11-13T08:45:43.958483,0.4621652116298055,0.42214613988281846,SIM_Swap
ent_0088,Domain,2025-11-12T08:45:43.958487,0.46943468005396183,0.887657813995043,None
ent_0089,User,2025-11-18T08:45:43.958491,0.09758798985421135,0.9663381885128917,Phishing
ent_0090,Transaction,2025-10-30T08:45:43.958495,0.9871611270051884,0.6027612223569375,Fraud
ent_0091,User,2025-11-06T08:45:43.958499,0.1472421925022238,0.7164879571731972,SIM_Swap
ent_0092,User,2025-11-21T08:45:43.958503,0.5175160686911499,0.632544330214808,None
ent_0093,Domain,2025-11-06T08:45:43.958507,0.6390009449198674,0.43161788809357704,Phishing
ent_0094,User,2025-10-31T08:45:43.958511,0.6550435149669535,0.3966501304038035,SIM_Swap
ent_0095,Transaction,2025-11-04T08:45:43.958515,0.9457599870193341,0.05968801235308918,Ransomware
ent_0096,Device,2025-11-06T08:45:43.958519,0.8114753782021714,0.11342816247214893,Fraud
ent_0097,User,2025-11-01T08:45:43.958523,0.2575187830342758,0.12360006147453839,Ransomware
ent_0098,Device,2025-11-24T08:45:43.958527,0.8031665741733708,0.7930100668346166,None
ent_0099,Domain,2025-11-05T08:45:43.958531,0.8393203707991753,0.03918683555485447,None

=== EDGES ===
src,dst,relation,timestamp
ent_0004,ent_0087,ACCESSED,2025-11-22T08:45:43.969161
ent_0058,ent_0076,CONNECTED_TO,2025-11-25T08:45:43.969188
ent_0038,ent_0042,INFECTED,2025-11-23T08:45:43.969194
ent_0077,ent_0088,TRANSFERRED,2025-10-29T08:45:43.969199
ent_0010,ent_0019,CONNECTED_TO,2025-11-07T08:45:43.969204
ent_0033,ent_0019,INFECTED,2025-11-10T08:45:43.969208
ent_0059,ent_0045,PHISHED,2025-11-17T08:45:43.969212
ent_0072,ent_0016,ACCESSED,2025-11-09T08:45:43.969216
ent_0060,ent_0069,INFECTED,2025-11-18T08:45:43.969226
ent_0050,ent_0085,ACCESSED,2025-11-08T08:45:43.969230
ent_0067,ent_0020,PHISHED,2025-11-17T08:45:43.969234
ent_0032,ent_0064,INFECTED,2025-11-09T08:45:43.969238
ent_0042,ent_0038,TRANSFERRED,2025-10-26T08:45:43.969243
ent_0008,ent_0090,TRANSFERRED,2025-11-14T08:45:43.969247
ent_0019,ent_0096,INFECTED,2025-11-17T08:45:43.969251
ent_0005,ent_0013,TRANSFERRED,2025-11-25T08:45:43.969255
ent_0019,ent_0010,TRANSFERRED,2025-11-15T08:45:43.969258
ent_0067,ent_0007,CONNECTED_TO,2025-11-16T08:45:43.969263
ent_0061,ent_0033,PHISHED,2025-11-06T08:45:43.969267
ent_0080,ent_0074,CONNECTED_TO,2025-11-19T08:45:43.969271
ent_0081,ent_0095,CONNECTED_TO,2025-11-11T08:45:43.969275
ent_0073,ent_0078,PHISHED,2025-11-17T08:45:43.969279
ent_0040,ent_0063,CONNECTED_TO,2025-11-06T08:45:43.969283
ent_0086,ent_0053,CONNECTED_TO,2025-11-19T08:45:43.969287
ent_0030,ent_0084,TRANSFERRED,2025-11-16T08:45:43.969291
ent_0015,ent_0098,CONNECTED_TO,2025-10-28T08:45:43.969295
ent_0009,ent_0090,INFECTED,2025-11-20T08:45:43.969299
ent_0058,ent_0014,ACCESSED,2025-11-06T08:45:43.969303
ent_0020,ent_0053,CONNECTED_TO,2025-11-11T08:45:43.969307
ent_0056,ent_0024,PHISHED,2025-11-21T08:45:43.969320
ent_0035,ent_0047,CONNECTED_TO,2025-11-19T08:45:43.969325
ent_0004,ent_0077,PHISHED,2025-11-05T08:45:43.969330
ent_0088,ent_0086,TRANSFERRED,2025-11-10T08:45:43.969334
ent_0064,ent_0073,CONNECTED_TO,2025-10-31T08:45:43.969338
ent_0032,ent_0030,CONNECTED_TO,2025-11-19T08:45:43.969342
ent_0075,ent_0010,INFECTED,2025-11-07T08:45:43.969346
ent_0091,ent_0029,TRANSFERRED,2025-11-24T08:45:43.969350
ent_0087,ent_0076,CONNECTED_TO,2025-11-17T08:45:43.969354
ent_0004,ent_0047,TRANSFERRED,2025-11-09T08:45:43.969358
ent_0056,ent_0085,TRANSFERRED,2025-10-29T08:45:43.969362
ent_0059,ent_0003,INFECTED,2025-11-25T08:45:43.969366
ent_0044,ent_0044,ACCESSED,2025-11-11T08:45:43.969370
ent_0097,ent_0075,TRANSFERRED,2025-11-16T08:45:43.969374
ent_0000,ent_0048,PHISHED,2025-11-24T08:45:43.969378
ent_0068,ent_0057,TRANSFERRED,2025-11-24T08:45:43.969382
ent_0066,ent_0050,PHISHED,2025-11-18T08:45:43.969386
ent_0032,ent_0067,CONNECTED_TO,2025-11-20T08:45:43.969390
ent_0061,ent_0053,INFECTED,2025-11-13T08:45:43.969394
ent_0036,ent_0072,ACCESSED,2025-11-14T08:45:43.969398
ent_0028,ent_0011,ACCESSED,2025-11-15T08:45:43.969402
ent_0098,ent_0003,TRANSFERRED,2025-10-29T08:45:43.969406
ent_0064,ent_0003,PHISHED,2025-11-03T08:45:43.969410
ent_0024,ent_0070,INFECTED,2025-11-18T08:45:43.969414
ent_0042,ent_0017,ACCESSED,2025-11-23T08:45:43.969418
ent_0024,ent_0052,ACCESSED,2025-10-30T08:45:43.969422
ent_0042,ent_0003,PHISHED,2025-11-15T08:45:43.969426
ent_0039,ent_0066,ACCESSED,2025-11-19T08:45:43.969430
ent_0092,ent_0074,CONNECTED_TO,2025-11-11T08:45:43.969434
ent_0035,ent_0021,TRANSFERRED,2025-11-16T08:45:43.969438
ent_0074,ent_0007,CONNECTED_TO,2025-11-20T08:45:43.969442
ent_0031,ent_0037,TRANSFERRED,2025-11-09T08:45:43.969446
ent_0072,ent_0014,CONNECTED_TO,2025-11-24T08:45:43.969450
ent_0066,ent_0037,CONNECTED_TO,2025-11-21T08:45:43.969454
ent_0098,ent_0095,INFECTED,2025-11-15T08:45:43.969458
ent_0077,ent_0024,TRANSFERRED,2025-11-22T08:45:43.969462
ent_0044,ent_0050,PHISHED,2025-10-28T08:45:43.969466
ent_0057,ent_0002,CONNECTED_TO,2025-10-28T08:45:43.969470
ent_0003,ent_0011,PHISHED,2025-10-27T08:45:43.969474
ent_0057,ent_0015,PHISHED,2025-11-16T08:45:43.969479
ent_0058,ent_0081,TRANSFERRED,2025-11-09T08:45:43.969483
ent_0083,ent_0044,ACCESSED,2025-11-05T08:45:43.969487
ent_0019,ent_0025,TRANSFERRED,2025-11-07T08:45:43.969491
ent_0069,ent_0022,INFECTED,2025-11-13T08:45:43.969495
ent_0016,ent_0042,ACCESSED,2025-11-25T08:45:43.969498
ent_0074,ent_0026,PHISHED,2025-11-16T08:45:43.969502
ent_0024,ent_0098,ACCESSED,2025-10-30T08:45:43.969506
ent_0076,ent_0033,CONNECTED_TO,2025-11-18T08:45:43.969510
ent_0086,ent_0072,INFECTED,2025-11-01T08:45:43.969515
ent_0086,ent_0069,PHISHED,2025-10-26T08:45:43.969519
ent_0064,ent_0080,TRANSFERRED,2025-11-17T08:45:43.969523
ent_0027,ent_0079,INFECTED,2025-11-08T08:45:43.969536
ent_0081,ent_0028,INFECTED,2025-11-07T08:45:43.969541
ent_0063,ent_0003,CONNECTED_TO,2025-11-15T08:45:43.969545
ent_0014,ent_0037,ACCESSED,2025-11-23T08:45:43.969549
ent_0090,ent_0006,INFECTED,2025-11-14T08:45:43.969553
ent_0048,ent_0025,TRANSFERRED,2025-11-25T08:45:43.969557
ent_0092,ent_0099,CONNECTED_TO,2025-11-10T08:45:43.969561
ent_0009,ent_0095,ACCESSED,2025-11-13T08:45:43.969565
ent_0077,ent_0016,TRANSFERRED,2025-11-09T08:45:43.969569
ent_0045,ent_0083,ACCESSED,2025-11-21T08:45:43.969573
ent_0070,ent_0001,TRANSFERRED,2025-11-24T08:45:43.969577
ent_0074,ent_0072,TRANSFERRED,2025-11-11T08:45:43.969581
ent_0029,ent_0079,TRANSFERRED,2025-10-27T08:45:43.969585
ent_0062,ent_0077,INFECTED,2025-11-24T08:45:43.969589
ent_0001,ent_0002,TRANSFERRED,2025-11-10T08:45:43.969593
ent_0092,ent_0066,PHISHED,2025-11-16T08:45:43.969597
ent_0086,ent_0044,CONNECTED_TO,2025-11-08T08:45:43.969601
ent_0013,ent_0029,TRANSFERRED,2025-11-21T08:45:43.969605
ent_0098,ent_0036,TRANSFERRED,2025-11-05T08:45:43.969609
ent_0038,ent_0017,PHISHED,2025-11-02T08:45:43.969613
ent_0059,ent_0094,TRANSFERRED,2025-10-26T08:45:43.969617
ent_0076,ent_0016,CONNECTED_TO,2025-11-14T08:45:43.969621
ent_0069,ent_0003,PHISHED,2025-10-26T08:45:43.969625
ent_0095,ent_0017,INFECTED,2025-11-07T08:45:43.969629
ent_0066,ent_0055,CONNECTED_TO,2025-11-13T08:45:43.969633
ent_0082,ent_0084,PHISHED,2025-11-11T08:45:43.969637
ent_0093,ent_0069,TRANSFERRED,2025-11-22T08:45:43.969641
ent_0042,ent_0081,CONNECTED_TO,2025-11-21T08:45:43.969645
ent_0066,ent_0037,PHISHED,2025-11-19T08:45:43.969649
ent_0064,ent_0026,TRANSFERRED,2025-11-01T08:45:43.969653
ent_0085,ent_0040,ACCESSED,2025-10-28T08:45:43.969657
ent_0067,ent_0065,PHISHED,2025-11-21T08:45:43.969661
ent_0034,ent_0062,CONNECTED_TO,2025-11-24T08:45:43.969665
ent_0081,ent_0044,INFECTED,2025-11-25T08:45:43.969669
ent_0081,ent_0095,CONNECTED_TO,2025-10-31T08:45:43.969673
ent_0086,ent_0094,TRANSFERRED,2025-11-01T08:45:43.969677
ent_0011,ent_0096,TRANSFERRED,2025-11-01T08:45:43.969681
ent_0025,ent_0094,PHISHED,2025-11-01T08:45:43.969685
ent_0004,ent_0021,ACCESSED,2025-11-06T08:45:43.969689
ent_0005,ent_0076,TRANSFERRED,2025-11-11T08:45:43.969693
ent_0035,ent_0049,INFECTED,2025-11-05T08:45:43.969697
ent_0000,ent_0026,ACCESSED,2025-11-21T08:45:43.969701
ent_0076,ent_0040,ACCESSED,2025-11-16T08:45:43.969705
ent_0018,ent_0005,INFECTED,2025-10-30T08:45:43.969709
ent_0080,ent_0000,INFECTED,2025-11-22T08:45:43.969713
ent_0040,ent_0042,PHISHED,2025-11-08T08:45:43.969717
ent_0031,ent_0055,PHISHED,2025-11-19T08:45:43.969721
ent_0085,ent_0057,ACCESSED,2025-10-30T08:45:43.969725
ent_0046,ent_0038,PHISHED,2025-11-06T08:45:43.969729
ent_0029,ent_0038,INFECTED,2025-11-02T08:45:43.969733
ent_0072,ent_0041,INFECTED,2025-11-18T08:45:43.969737
ent_0030,ent_0001,PHISHED,2025-10-26T08:45:43.969741
ent_0044,ent_0031,PHISHED,2025-11-13T08:45:43.969746
ent_0040,ent_0027,TRANSFERRED,2025-11-21T08:45:43.969750
ent_0062,ent_0038,ACCESSED,2025-10-31T08:45:43.969754
ent_0062,ent_0015,PHISHED,2025-10-31T08:45:43.969758
ent_0019,ent_0035,TRANSFERRED,2025-11-07T08:45:43.969762
ent_0082,ent_0041,TRANSFERRED,2025-11-13T08:45:43.969766
ent_0027,ent_0022,CONNECTED_TO,2025-11-03T08:45:43.969770
ent_0054,ent_0006,INFECTED,2025-11-18T08:45:43.969774
ent_0029,ent_0092,INFECTED,2025-11-16T08:45:43.969778
ent_0090,ent_0098,PHISHED,2025-10-28T08:45:43.969782
ent_0095,ent_0045,ACCESSED,2025-10-31T08:45:43.969786
ent_0012,ent_0075,TRANSFERRED,2025-11-06T08:45:43.969790
ent_0063,ent_0045,ACCESSED,2025-11-16T08:45:43.969794
ent_0076,ent_0011,INFECTED,2025-11-19T08:45:43.969798
ent_0097,ent_0033,ACCESSED,2025-10-31T08:45:43.969802
ent_0026,ent_0097,PHISHED,2025-11-12T08:45:43.969806
ent_0087,ent_0099,ACCESSED,2025-11-19T08:45:43.969810
ent_0057,ent_0063,TRANSFERRED,2025-10-28T08:45:43.969814
ent_0039,ent_0093,PHISHED,2025-11-07T08:45:43.969818
ent_0023,ent_0048,INFECTED,2025-11-24T08:45:43.969822
ent_0092,ent_0052,ACCESSED,2025-11-05T08:45:43.969826
ent_0050,ent_0028,INFECTED,2025-11-12T08:45:43.969830
ent_0002,ent_0066,PHISHED,2025-11-25T08:45:43.969834
ent_0073,ent_0043,ACCESSED,2025-11-17T08:45:43.969838
ent_0069,ent_0079,INFECTED,2025-11-22T08:45:43.969842
ent_0063,ent_0000,TRANSFERRED,2025-10-26T08:45:43.969846
ent_0062,ent_0059,ACCESSED,2025-11-21T08:45:43.969850
ent_0002,ent_0051,PHISHED,2025-11-16T08:45:43.969854
ent_0005,ent_0043,ACCESSED,2025-11-01T08:45:43.969858
ent_0010,ent_0072,TRANSFERRED,2025-10-30T08:45:43.969862
ent_0076,ent_0023,CONNECTED_TO,2025-11-08T08:45:43.969866
ent_0039,ent_0021,CONNECTED_TO,2025-11-04T08:45:43.969870
ent_0020,ent_0056,CONNECTED_TO,2025-10-30T08:45:43.969874
ent_0040,ent_0076,CONNECTED_TO,2025-10-28T08:45:43.969878
ent_0008,ent_0040,PHISHED,2025-11-07T08:45:43.969882
ent_0035,ent_0003,INFECTED,2025-11-18T08:45:43.969886
ent_0046,ent_0018,TRANSFERRED,2025-11-24T08:45:43.969890
ent_0017,ent_0040,CONNECTED_TO,2025-11-23T08:45:43.969894
ent_0007,ent_0088,CONNECTED_TO,2025-11-25T08:45:43.969898
ent_0007,ent_0013,CONNECTED_TO,2025-11-06T08:45:43.969902
ent_0072,ent_0063,INFECTED,2025-11-06T08:45:43.969905
ent_0032,ent_0072,PHISHED,2025-11-09T08:45:43.969910
ent_0059,ent_0006,INFECTED,2025-10-31T08:45:43.969914
ent_0027,ent_0086,CONNECTED_TO,2025-11-24T08:45:43.969918
ent_0099,ent_0041,TRANSFERRED,2025-11-07T08:45:43.969922
ent_0016,ent_0028,INFECTED,2025-11-22T08:45:43.969926
ent_0085,ent_0018,ACCESSED,2025-10-27T08:45:43.969930
ent_0011,ent_0081,PHISHED,2025-11-22T08:45:43.969934
ent_0099,ent_0019,CONNECTED_TO,2025-11-05T08:45:43.969938
ent_0081,ent_0032,PHISHED,2025-10-31T08:45:43.969942
ent_0069,ent_0098,ACCESSED,2025-10-28T08:45:43.969949
ent_0070,ent_0034,PHISHED,2025-11-21T08:45:43.969954
ent_0018,ent_0095,CONNECTED_TO,2025-11-05T08:45:43.969958
ent_0061,ent_0003,ACCESSED,2025-11-13T08:45:43.969962
ent_0026,ent_0003,TRANSFERRED,2025-11-14T08:45:43.969966
ent_0010,ent_0003,PHISHED,2025-11-14T08:45:43.969970
ent_0081,ent_0014,PHISHED,2025-10-29T08:45:43.969974
ent_0059,ent_0038,CONNECTED_TO,2025-11-22T08:45:43.969978
ent_0069,ent_0055,CONNECTED_TO,2025-11-23T08:45:43.969982
ent_0043,ent_0095,ACCESSED,2025-10-30T08:45:43.969986
ent_0087,ent_0021,INFECTED,2025-11-01T08:45:43.969990
ent_0069,ent_0069,TRANSFERRED,2025-11-10T08:45:43.969994
ent_0023,ent_0065,TRANSFERRED,2025-11-04T08:45:43.969998
ent_0060,ent_0030,PHISHED,2025-10-29T08:45:43.970002
ent_0064,ent_0015,PHISHED,2025-11-01T08:45:43.970006
ent_0019,ent_0097,INFECTED,2025-11-09T08:45:43.970010
ent_0026,ent_0012,CONNECTED_TO,2025-11-08T08:45:43.970014
ent_0015,ent_0045,PHISHED,2025-11-22T08:45:43.970017
